     30134,  -0.10425635,  -0.10859548,   0.90091604
     30136,  -0.10425635,  -0.10859548,   0.90091604
     30138,  -0.10425635,  -0.10240946,   0.89468437
     30140,  -0.10425635,  -0.10859548,   0.89468437
     30143,  -0.10425635,  -0.09622344,   0.89468437
     30145,  -0.09810553,  -0.09622344,   0.89468437
     30147,  -0.09195472,  -0.09003744,   0.90091604
     30149,  -0.08580390,  -0.09622344,   0.90091604
     30151,  -0.08580390,  -0.08385142,   0.90091604
     30154,  -0.07965308,  -0.09003744,   0.90714777
     30156,  -0.06735145,  -0.09622344,   0.91337943
     30158,  -0.06120062,  -0.09622344,   0.91337943
     30160,  -0.04274817,  -0.10240946,   0.91337943
     30162,  -0.02429572,  -0.09622344,   0.91961116
     30166,  -0.01814490,  -0.10240946,   0.92584282
     30168,  -0.00584326,  -0.10859548,   0.93207449
     30170,   0.01260919,  -0.10859548,   0.93830621
     30172,   0.02491083,  -0.10859548,   0.93830621
     30174,   0.03106165,  -0.10859548,   0.94453788
     30177,   0.03721246,  -0.10859548,   0.95076960
     30179,   0.04336328,  -0.10859548,   0.95076960
     30181,   0.04951410,  -0.11478148,   0.94453788
     30183,   0.05566492,  -0.12096750,   0.95076960
     30185,   0.05566492,  -0.12096750,   0.95700127
     30188,   0.04951410,  -0.11478148,   0.95700127
     30190,   0.04951410,  -0.11478148,   0.95700127
     30192,   0.04951410,  -0.11478148,   0.95700127
     30194,   0.04336328,  -0.11478148,   0.95700127
     30196,   0.03106165,  -0.10859548,   0.96323299
     30199,   0.01876001,  -0.10859548,   0.95700127
     30201,   0.01260919,  -0.10240946,   0.96323299
     30203,   0.00645837,  -0.10240946,   0.96323299
     30205,   0.00030756,  -0.09622344,   0.95700127
     30208,  -0.01199408,  -0.09622344,   0.95700127
     30211,  -0.01814490,  -0.10240946,   0.95700127
     30213,  -0.02429572,  -0.09622344,   0.95700127
     30215,  -0.03044653,  -0.09622344,   0.95076960
     30217,  -0.03659735,  -0.09003744,   0.95700127
     30219,  -0.04274817,  -0.09003744,   0.95076960
     30222,  -0.04274817,  -0.09622344,   0.95076960
     30224,  -0.04274817,  -0.09622344,   0.94453788
     30226,  -0.05504981,  -0.09622344,   0.95076960
     30228,  -0.04889899,  -0.09003744,   0.94453788
     30230,  -0.04889899,  -0.09003744,   0.94453788
     30233,  -0.04889899,  -0.09003744,   0.93830621
     30235,  -0.04889899,  -0.09003744,   0.94453788
     30237,  -0.04889899,  -0.09622344,   0.94453788
     30239,  -0.04274817,  -0.10240946,   0.94453788
     30241,  -0.03659735,  -0.10859548,   0.94453788
     30244,  -0.03659735,  -0.10859548,   0.94453788
     30246,  -0.03044653,  -0.10240946,   0.94453788
     30248,  -0.02429572,  -0.10859548,   0.94453788
     30251,  -0.01199408,  -0.10240946,   0.94453788
     30253,  -0.01199408,  -0.10859548,   0.95076960
     30256,   0.00030756,  -0.10859548,   0.95076960
     30258,   0.00030756,  -0.11478148,   0.95700127
     30260,   0.00645837,  -0.11478148,   0.95076960
     30262,   0.00645837,  -0.11478148,   0.95076960
     30264,   0.01876001,  -0.11478148,   0.95700127
     30267,   0.01876001,  -0.11478148,   0.95700127
     30269,   0.01876001,  -0.11478148,   0.96323299
     30271,   0.01876001,  -0.11478148,   0.95700127
     30273,   0.01876001,  -0.10859548,   0.95076960
     30275,   0.01876001,  -0.11478148,   0.95076960
     30278,   0.01876001,  -0.11478148,   0.95076960
     30280,   0.01260919,  -0.11478148,   0.94453788
     30282,   0.01260919,  -0.11478148,   0.94453788
     30284,   0.00645837,  -0.11478148,   0.95076960
     30286,   0.00645837,  -0.11478148,   0.95076960
     30289,   0.00030756,  -0.11478148,   0.95700127
     30291,  -0.00584326,  -0.11478148,   0.95076960
     30294,  -0.01199408,  -0.12096750,   0.95076960
     30296,  -0.01199408,  -0.11478148,   0.95076960
     30298,  -0.01199408,  -0.12096750,   0.95076960
     30301,  -0.01814490,  -0.12715352,   0.95076960
     30303,  -0.01199408,  -0.12096750,   0.95076960
     30305,  -0.01814490,  -0.13333952,   0.95700127
     30307,  -0.01814490,  -0.13333952,   0.96323299
     30310,  -0.01814490,  -0.13333952,   0.95700127
     30312,  -0.01814490,  -0.13333952,   0.96323299
     30314,  -0.01814490,  -0.13952553,   0.96323299
     30316,  -0.02429572,  -0.13333952,   0.96323299
     30318,  -0.01814490,  -0.13333952,   0.96323299
     30320,  -0.02429572,  -0.13333952,   0.96323299
     30323,  -0.02429572,  -0.13333952,   0.96946466
     30325,  -0.01814490,  -0.12715352,   0.97569638
     30327,  -0.01814490,  -0.12096750,   0.97569638
     30329,  -0.01814490,  -0.10859548,   0.98192805
     30331,  -0.02429572,  -0.11478148,   0.98192805
     30334,  -0.03044653,  -0.10859548,   0.98815978
     30337,  -0.03044653,  -0.10859548,   0.98815978
     30339,  -0.03044653,  -0.09622344,   0.98815978
     30341,  -0.02429572,  -0.09003744,   0.98192805
     30343,  -0.01814490,  -0.09003744,   0.98192805
     30346,  -0.01199408,  -0.08385142,   0.98192805
     30348,  -0.01199408,  -0.07147940,   0.98815978
     30350,  -0.00584326,  -0.07766541,   0.98192805
     30352,  -0.00584326,  -0.07147940,   0.98192805
     30354,   0.00030756,  -0.07766541,   0.97569638
     30357,   0.00030756,  -0.07766541,   0.96946466
     30359,   0.00030756,  -0.07147940,   0.96946466
     30361,   0.00030756,  -0.07147940,   0.96946466
     30363,   0.00645837,  -0.07766541,   0.96946466
     30366,   0.00645837,  -0.07147940,   0.96323299
     30368,   0.00645837,  -0.06529338,   0.96946466
